destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad,retrasado
Las Palmas,Air France,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Aeromexico,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Alitalia,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Etihad Airways,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,KLM,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Tarom,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Aeroflot,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Las Palmas,Turkish Airlines,15:05,15:29,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Amman,Royal Jordanian,15:05,15:05,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Amman,Iberia,15:05,15:05,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Bogota,Air Europa,15:10,15:19,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Doha,Qatar Airways,15:10,15:05,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Doha,Iberia,15:10,15:05,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Copenhagen,Ryanair,15:15,15:20,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Milan,Air Europa,15:15,15:18,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Milan,Aeromexico,15:15,15:18,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Milan,Alitalia,15:15,15:18,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Milan,AirSERBIA,15:15,15:18,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Milan,China Eastern Airlines,15:15,15:18,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Valencia,Wasaya Airways,15:15,15:27,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Valencia,Aeromexico,15:15,15:27,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Valencia,MEA,15:15,15:27,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Valencia,Air Europa,15:15,15:27,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,Lufthansa,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,Avianca,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,All Nippon Airways,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,Austrian Airlines,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,South African Airways,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Munich,Oman Air,15:20,15:22,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Miami,Air Europa,15:25,16:06,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Miami,Delta Air Lines,15:25,16:06,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Miami,Saudi Arabian Airlines,15:25,16:06,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Salvador,Air Europa,15:25,16:00,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Strasbourg,Air Nostrum,15:25,15:21,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Strasbourg,American Airlines,15:25,15:21,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Strasbourg,Iberia,15:25,15:21,13,1014,7,No wind,10000,Mayormente despejado,1524,No
Zurich,Swiss,15:25,15:31,13,1014,7,No wind,10000,Mayormente despejado,1524,Si
Warsaw,GetJet Airlines,15:30,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
Warsaw,LOT,15:30,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
Havana,Air Europa,15:35,16:04,13,1013,20,O,10000,Mayormente despejado,1524,Si
Havana,China Eastern Airlines,15:35,16:04,13,1013,20,O,10000,Mayormente despejado,1524,Si
Havana,Turkish Airlines,15:35,16:04,13,1013,20,O,10000,Mayormente despejado,1524,Si
Oran,Air Nostrum,15:35,15:35,13,1013,20,O,10000,Mayormente despejado,1524,No
Oran,Iberia,15:35,15:35,13,1013,20,O,10000,Mayormente despejado,1524,No
Toulouse,Air Nostrum,15:35,15:33,13,1013,20,O,10000,Mayormente despejado,1524,No
Toulouse,American Airlines,15:35,15:33,13,1013,20,O,10000,Mayormente despejado,1524,No
Toulouse,Iberia,15:35,15:33,13,1013,20,O,10000,Mayormente despejado,1524,No
Paris,Air France,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Flybe,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Delta Air Lines,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,GOL Transportes Aeros,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Atlasjet,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Air Mauritius,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,China Eastern Airlines,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Singapore Airlines,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Air Austral,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Paris,Air Europa,15:35,15:38,13,1013,20,O,10000,Mayormente despejado,1524,Si
Frankfurt,Air Nostrum,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Frankfurt,American Airlines,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Frankfurt,Finnair,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Frankfurt,Japan Airlines,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Frankfurt,Boliviana de Aviacion,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Frankfurt,Iberia,15:40,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Geneva,Iberia,15:40,15:41,13,1013,20,O,10000,Mayormente despejado,1524,Si
Geneva,American Airlines,15:40,15:41,13,1013,20,O,10000,Mayormente despejado,1524,Si
Geneva,Finnair,15:40,15:41,13,1013,20,O,10000,Mayormente despejado,1524,Si
Geneva,LAN Airlines,15:40,15:41,13,1013,20,O,10000,Mayormente despejado,1524,Si
Palma de Mallorca,Iberia Express,15:45,16:03,13,1013,20,O,10000,Mayormente despejado,1524,Si
Palma de Mallorca,American Airlines,15:45,16:03,13,1013,20,O,10000,Mayormente despejado,1524,Si
Palma de Mallorca,British Airways,15:45,16:03,13,1013,20,O,10000,Mayormente despejado,1524,Si
Palma de Mallorca,Iberia,15:45,16:03,13,1013,20,O,10000,Mayormente despejado,1524,Si
Palma de Mallorca,LAN Airlines,15:45,16:03,13,1013,20,O,10000,Mayormente despejado,1524,Si
Santiago,Iberia Express,15:45,15:45,13,1013,20,O,10000,Mayormente despejado,1524,No
Santiago,American Airlines,15:45,15:45,13,1013,20,O,10000,Mayormente despejado,1524,No
Santiago,British Airways,15:45,15:45,13,1013,20,O,10000,Mayormente despejado,1524,No
Santiago,Iberia,15:45,15:45,13,1013,20,O,10000,Mayormente despejado,1524,No
Santiago,LAN Airlines,15:45,15:45,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,Iberia,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,American Airlines,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,Avianca,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,British Airways,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,LAN Airlines,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Asturias,Qatar Airways,15:45,15:42,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,Iberia,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,American Airlines,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,Avianca,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,British Airways,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,LAN Airlines,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Bilbao,Qatar Airways,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Jerez,Iberia,15:45,15:43,13,1013,20,O,10000,Mayormente despejado,1524,No
Jerez,American Airlines,15:45,15:43,13,1013,20,O,10000,Mayormente despejado,1524,No
Jerez,British Airways,15:45,15:43,13,1013,20,O,10000,Mayormente despejado,1524,No
Jerez,LAN Airlines,15:45,15:43,13,1013,20,O,10000,Mayormente despejado,1524,No
Jerez,Qatar Airways,15:45,15:43,13,1013,20,O,10000,Mayormente despejado,1524,No
Lisbon,Iberia,15:45,15:44,13,1013,20,O,10000,Mayormente despejado,1524,No
Lisbon,American Airlines,15:45,15:44,13,1013,20,O,10000,Mayormente despejado,1524,No
Lisbon,LAN Airlines,15:45,15:44,13,1013,20,O,10000,Mayormente despejado,1524,No
Lisbon,Qatar Airways,15:45,15:44,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,Iberia,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,American Airlines,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,Avianca,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,British Airways,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,LAN Airlines,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
A Coruna,Qatar Airways,15:45,15:40,13,1013,20,O,10000,Mayormente despejado,1524,No
Barcelona,Iberia,15:45,15:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Barcelona,Avianca,15:45,15:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Barcelona,Boliviana de Aviacion,15:45,15:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Amsterdam,Iberia Express,15:50,16:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Amsterdam,Iberia,15:50,16:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Amsterdam,LAN Airlines,15:50,16:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Vienna,Iberia,15:50,15:46,13,1013,20,O,10000,Mayormente despejado,1524,No
Vienna,American Airlines,15:50,15:46,13,1013,20,O,10000,Mayormente despejado,1524,No
Vienna,LAN Airlines,15:50,15:46,13,1013,20,O,10000,Mayormente despejado,1524,No
London,Iberia,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
London,American Airlines,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
London,British Airways,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
London,Japan Airlines,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
London,LAN Airlines,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
London,Boliviana de Aviacion,15:50,15:53,13,1013,20,O,10000,Mayormente despejado,1524,Si
Porto,Iberia,15:50,15:50,13,1013,20,O,10000,Mayormente despejado,1524,No
Porto,American Airlines,15:50,15:50,13,1013,20,O,10000,Mayormente despejado,1524,No
Porto,British Airways,15:50,15:50,13,1013,20,O,10000,Mayormente despejado,1524,No
Porto,LAN Airlines,15:50,15:50,13,1013,20,O,10000,Mayormente despejado,1524,No
Porto,Qatar Airways,15:50,15:50,13,1013,20,O,10000,Mayormente despejado,1524,No
Malaga,Air Nostrum,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Malaga,American Airlines,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Malaga,Avianca,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Malaga,British Airways,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Malaga,Qatar Airways,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Malaga,Iberia,15:50,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Berlin,Iberia Express,15:55,15:56,13,1013,20,O,10000,Mayormente despejado,1524,Si
Berlin,Iberia,15:55,15:56,13,1013,20,O,10000,Mayormente despejado,1524,Si
Zurich,Iberia,15:55,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Zurich,American Airlines,15:55,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Zurich,LAN Airlines,15:55,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Zurich,Boliviana de Aviacion,15:55,15:57,13,1013,20,O,10000,Mayormente despejado,1524,Si
Lyon,Iberia Express,15:55,15:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Lyon,Iberia,15:55,15:58,13,1013,20,O,10000,Mayormente despejado,1524,Si
Ibiza,Iberia Express,15:55,15:54,13,1013,20,O,10000,Mayormente despejado,1524,No
Ibiza,Iberia,15:55,15:54,13,1013,20,O,10000,Mayormente despejado,1524,No
Rome,Iberia,16:00,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Rome,American Airlines,16:00,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Rome,Meridiana,16:00,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Rome,LAN Airlines,16:00,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Rome,Boliviana de Aviacion,16:00,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Turin,Air Nostrum,16:00,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Turin,American Airlines,16:00,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Turin,Iberia,16:00,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Santo Domingo,Air Europa,16:00,16:24,13,1013,18,O,10000,Mayormente despejado,1524,Si
Santo Domingo,Etihad Airways,16:00,16:24,13,1013,18,O,10000,Mayormente despejado,1524,Si
Santo Domingo,Turkish Airlines,16:00,16:24,13,1013,18,O,10000,Mayormente despejado,1524,Si
Punta Cana,Evelop Airlines,16:00,16:11,13,1013,18,O,10000,Mayormente despejado,1524,Si
Punta Cana,Flex Flight,16:00,16:11,13,1013,18,O,10000,Mayormente despejado,1524,Si
Alicante,Air Nostrum,16:00,16:43,13,1013,18,O,10000,Mayormente despejado,1524,Si
Alicante,American Airlines,16:00,16:43,13,1013,18,O,10000,Mayormente despejado,1524,Si
Alicante,Avianca,16:00,16:43,13,1013,18,O,10000,Mayormente despejado,1524,Si
Alicante,Qatar Airways,16:00,16:43,13,1013,18,O,10000,Mayormente despejado,1524,Si
Alicante,Iberia,16:00,16:43,13,1013,18,O,10000,Mayormente despejado,1524,Si
Granada,Air Nostrum,16:00,16:04,13,1013,18,O,10000,Mayormente despejado,1524,Si
Granada,American Airlines,16:00,16:04,13,1013,18,O,10000,Mayormente despejado,1524,Si
Granada,Qatar Airways,16:00,16:04,13,1013,18,O,10000,Mayormente despejado,1524,Si
Granada,Iberia,16:00,16:04,13,1013,18,O,10000,Mayormente despejado,1524,Si
Santander,Iberia,16:00,15:54,13,1013,18,O,10000,Mayormente despejado,1524,No
Santander,American Airlines,16:00,15:54,13,1013,18,O,10000,Mayormente despejado,1524,No
Santander,British Airways,16:00,15:54,13,1013,18,O,10000,Mayormente despejado,1524,No
Santander,LAN Airlines,16:00,15:54,13,1013,18,O,10000,Mayormente despejado,1524,No
Santander,Qatar Airways,16:00,15:54,13,1013,18,O,10000,Mayormente despejado,1524,No
Brussels,Iberia,16:05,16:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Brussels,American Airlines,16:05,16:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Brussels,Finnair,16:05,16:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Brussels,Air Baltic,16:05,16:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Brussels,LAN Airlines,16:05,16:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Seville,Iberia Express,16:05,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Seville,Iberia,16:05,15:58,13,1013,18,O,10000,Mayormente despejado,1524,No
Bologna,Air Nostrum,16:10,16:05,13,1013,18,O,10000,Mayormente despejado,1524,No
Bologna,American Airlines,16:10,16:05,13,1013,18,O,10000,Mayormente despejado,1524,No
Bologna,Iberia,16:10,16:05,13,1013,18,O,10000,Mayormente despejado,1524,No
Paris,Iberia,16:10,16:09,13,1013,18,O,10000,Mayormente despejado,1524,No
Paris,Avianca,16:10,16:09,13,1013,18,O,10000,Mayormente despejado,1524,No
Paris,LAN Airlines,16:10,16:09,13,1013,18,O,10000,Mayormente despejado,1524,No
Paris,Boliviana de Aviacion,16:10,16:09,13,1013,18,O,10000,Mayormente despejado,1524,No
Marrakesh,Iberia,16:10,16:07,13,1013,18,O,10000,Mayormente despejado,1524,No
Marrakesh,American Airlines,16:10,16:07,13,1013,18,O,10000,Mayormente despejado,1524,No
Nice,Air Nostrum,16:10,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Nice,American Airlines,16:10,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Nice,Iberia,16:10,16:00,13,1013,18,O,10000,Mayormente despejado,1524,No
Valencia,Air Nostrum,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Valencia,American Airlines,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Valencia,Avianca,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Valencia,Hainan Airlines,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Valencia,Qatar Airways,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Valencia,Iberia,16:10,16:13,13,1013,18,O,10000,Mayormente despejado,1524,Si
Melilla,Iberia,16:10,17:38,13,1013,18,O,10000,Mayormente despejado,1524,Si
Melilla,Qatar Airways,16:10,17:38,13,1013,18,O,10000,Mayormente despejado,1524,Si
Pamplona,Air Nostrum,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
Pamplona,American Airlines,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
Pamplona,Avianca,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
Pamplona,British Airways,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
Pamplona,Qatar Airways,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
Pamplona,Iberia,16:10,16:08,13,1013,18,O,10000,Mayormente despejado,1524,No
San Sebastian,Air Nostrum,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
San Sebastian,American Airlines,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
San Sebastian,Avianca,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
San Sebastian,British Airways,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
San Sebastian,Qatar Airways,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
San Sebastian,Iberia,16:10,16:15,13,1013,18,O,10000,Mayormente despejado,1524,Si
Milan,Iberia,16:15,16:10,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,American Airlines,16:15,16:10,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,Meridiana,16:15,16:10,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,LAN Airlines,16:15,16:10,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,Boliviana de Aviacion,16:15,16:10,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,Ryanair,16:20,16:14,13,1013,18,O,10000,Mayormente despejado,1524,No
Milan,EasyJet,16:20,16:09,13,1013,18,O,10000,Mayormente despejado,1524,No
Venice,Iberia,16:20,16:21,13,1013,18,O,10000,Mayormente despejado,1524,Si
Venice,American Airlines,16:20,16:21,13,1013,18,O,10000,Mayormente despejado,1524,Si
Venice,LAN Airlines,16:20,16:21,13,1013,18,O,10000,Mayormente despejado,1524,Si
Hamburg,Iberia,16:20,16:16,13,1013,18,O,10000,Mayormente despejado,1524,No
Hamburg,LAN Airlines,16:20,16:16,13,1013,18,O,10000,Mayormente despejado,1524,No
Lisbon,TAP Express,16:20,16:20,13,1013,18,O,10000,Mayormente despejado,1524,No
Lisbon,Aegean Airlines,16:20,16:20,13,1013,18,O,10000,Mayormente despejado,1524,No
Lisbon,El Al,16:20,16:20,13,1013,18,O,10000,Mayormente despejado,1524,No
Lisbon,Azores Airlines,16:20,16:20,13,1013,18,O,10000,Mayormente despejado,1524,No
Lisbon,TAP Portugal,16:20,16:20,13,1013,18,O,10000,Mayormente despejado,1524,No
Las Palmas,Iberia Express,16:25,19:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Las Palmas,Avianca,16:25,19:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Las Palmas,British Airways,16:25,19:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Las Palmas,Iberia,16:25,19:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Las Palmas,LAN Airlines,16:25,19:06,13,1013,18,O,10000,Mayormente despejado,1524,Si
Naples,Iberia Express,16:30,16:55,13,1013,18,O,10000,Mayormente despejado,1524,Si
Naples,Iberia,16:30,16:55,13,1013,18,O,10000,Mayormente despejado,1524,Si
New York,Iberia,16:30,16:44,13,1013,18,O,10000,Mayormente despejado,1524,Si
New York,American Airlines,16:30,16:44,13,1013,18,O,10000,Mayormente despejado,1524,Si
New York,Finnair,16:30,16:44,13,1013,18,O,10000,Mayormente despejado,1524,Si
New York,British Airways,16:30,16:44,13,1013,18,O,10000,Mayormente despejado,1524,Si
London,Iberia,16:30,16:32,13,1013,18,O,10000,Mayormente despejado,1524,Si
London,American Airlines,16:30,16:32,13,1013,18,O,10000,Mayormente despejado,1524,Si
London,British Airways,16:30,16:32,13,1013,18,O,10000,Mayormente despejado,1524,Si
London,LAN Airlines,16:30,16:32,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,Iberia Express,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,American Airlines,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,Avianca,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,British Airways,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,Iberia,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Tenerife,LAN Airlines,16:30,16:31,13,1013,18,O,10000,Mayormente despejado,1524,Si
Barcelona,Iberia,16:30,16:30,13,1013,18,O,10000,Mayormente despejado,1524,No
Barcelona,Avianca,16:30,16:30,13,1013,18,O,10000,Mayormente despejado,1524,No
Barcelona,LAN Airlines,16:30,16:30,13,1013,18,O,10000,Mayormente despejado,1524,No
Barcelona,Boliviana de Aviacion,16:30,16:30,13,1013,18,O,10000,Mayormente despejado,1524,No
Porto,White,16:40,16:42,13,1013,18,O,10000,Mayormente despejado,1524,Si
Porto,TAP Portugal,16:40,16:42,13,1013,18,O,10000,Mayormente despejado,1524,Si
Palermo,Ryanair,16:40,16:40,13,1013,18,O,10000,Mayormente despejado,1524,No
Munich,Iberia,16:40,16:34,13,1013,18,O,10000,Mayormente despejado,1524,No
Munich,American Airlines,16:40,16:34,13,1013,18,O,10000,Mayormente despejado,1524,No
Munich,LAN Airlines,16:40,16:34,13,1013,18,O,10000,Mayormente despejado,1524,No
Munich,Boliviana de Aviacion,16:40,16:34,13,1013,18,O,10000,Mayormente despejado,1524,No
Dallas,American Airlines,16:40,17:07,13,1013,18,O,10000,Mayormente despejado,1524,Si
Dallas,Finnair,16:40,17:07,13,1013,18,O,10000,Mayormente despejado,1524,Si
